frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet
334.0,4,0,3,1,3,1,0,1018,2048,20,302,679,0,255,17,1,3,0,0,0,0,0,0,0,67,68,282,0,0,2,0,0.0086000000010244
297.0,0,44,1,0,0,1,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
62.0,0,60,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
26.0,0,314,1,0,1,0,0,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006760000000213
297.0,0,44,1,1,0,2,2,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
26.0,0,314,0,1,0,1,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0005999999993946
26.0,0,314,1,0,1,0,0,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0027799999988928
24.0,0,0,2,2,2,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,65.13691999999719
233.0,3,44,0,1,0,1,0,1005,2048,20,199,993,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,179,24,171,2,8,0.0508199999967473
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0103299999973387
26.0,0,314,1,0,1,0,0,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021699999997508
26.0,0,314,0,1,0,1,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0072299999992537
295.0,0,44,1,0,0,1,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
296.0,0,44,1,0,0,1,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0
26.0,0,314,1,0,1,0,0,3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021300000007613
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0217200000006414
26.0,0,314,0,1,0,1,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0033100000000558
238.0,2,320,1,2,1,2,0,628,2048,20,204,4712,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,184,235,176,2,8,0.0024100000009639
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.1013400000010733
26.0,0,314,1,0,1,0,0,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0009400000017194
26.0,0,314,0,1,0,1,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0039099999994505
26.0,0,314,0,1,0,1,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0033199999998032
26.0,0,314,0,1,0,1,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.044159999997646
26.0,0,314,1,0,1,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021799999994982
232.0,3,44,0,1,0,1,0,317,2048,20,198,313,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,178,114,170,2,8,0.0777600000001257
86.0,2,44,1,0,1,0,0,65,2048,20,52,45842,64,128,6,2,5,53186,53,4173549704,32,2,64240,1,0,0,0,0,0,2,8,0.0020000000004074
26.0,0,314,0,1,0,1,0,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0007900000018707
26.0,0,320,0,1,0,1,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0012000000024272
231.0,3,44,0,1,0,1,0,635,2048,20,197,627,0,255,17,1,1,0,0,0,0,0,0,0,8889,8890,177,27,169,2,8,0.021260000001348
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0788800000009359
26.0,0,314,1,0,1,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0017000000007101
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.379000000000815
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0411400000011781
26.0,0,314,0,1,0,1,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000609999999142
62.0,0,60,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
60.0,0,44,8,2,8,2,0,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.1868199999989883
26.0,0,314,1,0,1,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0404099999977916
26.0,0,314,0,1,0,1,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0033600000024307
230.0,3,44,0,1,0,1,0,340,2048,20,196,406,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,176,105,168,2,8,0.0003600000018195
234.0,3,44,0,1,0,1,0,627,2048,20,200,618,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,180,86,172,2,8,0.0569900000009511
297.0,0,44,1,1,0,2,2,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
86.0,2,44,1,0,1,0,0,53,2048,20,52,64347,64,128,6,2,4,52964,53,887860401,32,2,64240,1,0,0,0,0,0,2,8,0.0307399999983317
26.0,0,314,0,1,0,1,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0032699999974283
86.0,2,314,1,0,1,0,0,395,2048,20,52,31172,64,128,6,2,2,50369,53,2638008817,32,2,64240,1,0,0,0,0,0,2,8,0.003130000004603
232.0,3,44,0,1,0,1,0,549,2048,20,198,542,0,255,17,1,1,0,0,0,0,0,0,0,8889,8890,178,40,170,2,8,1.9999999494757503e-05
26.0,0,314,0,1,0,1,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0031400000007124
26.0,0,60,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.2829899999996996
236.0,3,44,0,1,0,1,0,753,2048,20,202,742,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,182,10,174,2,8,2.99591999999393
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0009800000007089
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0435099999995145
26.0,0,314,0,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0045900000004621
86.0,2,44,1,0,1,0,0,195,2048,20,52,39488,64,128,6,2,4,55347,53,2541628630,32,2,64240,1,0,0,0,0,0,2,8,0.0479400000003806
26.0,0,314,1,0,1,0,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006800000010116
26.0,0,314,1,0,1,0,0,3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0028700000002572
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.126109999997425
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0140700000010838
231.0,3,44,0,1,0,1,0,159,2048,20,197,157,0,255,17,1,1,0,0,0,0,0,0,0,8889,8890,177,39,169,2,8,0.050149999999121
86.0,2,44,1,0,1,0,0,184,2048,20,52,17392,64,128,6,2,2,59892,53,3408535812,32,2,64240,1,0,0,0,0,0,2,8,0.0584500000004482
296.0,0,44,1,0,0,1,0,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,1.0
334.0,4,0,3,1,3,1,0,763,2048,20,302,460,0,255,17,1,3,0,0,0,0,0,0,0,67,68,282,0,0,2,0,0.007979999998497
300.0,0,44,1,0,0,1,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,0.0
26.0,0,314,1,0,1,0,0,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006199999988893
26.0,0,314,1,0,1,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021799999994982
26.0,0,314,0,1,0,1,0,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0017999999981839
26.0,0,314,0,1,0,1,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0034099999975296
26.0,0,314,1,0,1,0,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0005999999993946
26.0,0,314,0,1,0,1,0,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0056699999986449
26.0,0,314,1,0,1,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0019699999975273
26.0,0,314,1,0,1,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.3500200000016775
26.0,0,314,1,0,1,0,0,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021799999994982
233.0,3,44,0,1,0,1,0,655,2048,20,199,739,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,179,60,171,2,8,0.0231700000003911
26.0,0,314,1,0,1,0,0,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0016500000019732
26.0,0,314,1,0,1,0,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006699999976262
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0109200000006239
26.0,0,60,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.9999999494757503e-05
26.0,0,314,0,1,0,1,0,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0036899999977322
26.0,0,314,0,1,0,1,0,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0033800000019255
26.0,0,314,1,0,1,0,0,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0012600000009115
26.0,0,314,0,1,0,1,0,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0014899999987392
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0453099999940604
26.0,0,314,1,0,1,0,0,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021799999994982
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.000000106112566e-05
26.0,0,314,0,1,0,1,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0014000000010128
86.0,2,314,1,0,1,0,0,36,2048,20,52,39399,64,128,6,2,5,55100,53,2772001456,32,2,64240,1,0,0,0,0,0,2,8,0.0074600000007194
295.0,0,44,1,0,0,1,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0
26.0,0,314,1,0,1,0,0,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0603399999999965
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0836300000009941
26.0,0,314,2,0,2,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021500000002561
86.0,2,44,1,0,1,0,0,327,2048,20,52,45804,64,128,6,2,4,57257,53,1351103949,32,2,64240,1,0,0,0,0,0,2,8,0.0646899999992456
299.0,0,44,1,0,0,1,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0
232.0,3,44,0,1,0,1,0,379,2048,20,198,392,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,178,73,170,2,8,0.0003600000018195
297.0,0,44,1,1,0,2,2,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.1024099999995087
26.0,0,314,0,1,0,1,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0033800000019255
26.0,0,314,0,1,0,1,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006400000020221
26.0,0,314,1,0,1,0,0,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0022499999977299
234.0,3,44,0,1,0,1,0,24,2048,20,200,22,0,255,17,1,1,0,0,0,0,0,0,0,8889,8890,180,3,172,2,8,3.2100700000009965
297.0,0,44,1,0,0,1,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
26.0,0,314,0,1,0,1,0,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0032900000005611
297.0,0,44,1,1,0,2,2,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
26.0,0,314,0,1,0,1,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0031799999997019
75.0,3,44,0,1,0,1,0,847,2048,20,41,864,0,255,17,1,2,0,0,0,0,0,0,0,8889,8899,21,64,13,2,8,0.0001400000001012
26.0,0,314,1,0,1,0,0,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002070000002277
98.0,0,320,2,1,2,1,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0012900000001536
296.0,0,44,1,0,0,1,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0
62.0,0,60,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
86.0,2,44,1,0,1,0,0,115,2048,20,52,40817,64,128,6,2,5,63880,53,381140411,32,2,64240,1,0,0,0,0,0,2,8,0.0636600000034377
296.0,0,44,1,0,0,1,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,1.0
225.0,3,44,0,1,0,1,0,53,2048,20,191,53,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,171,15,163,2,8,0.0026599999982863
226.0,3,44,0,1,0,1,0,534,2048,20,192,535,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,172,34,164,2,8,0.0473600000041187
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0602199999993899
232.0,3,44,0,1,0,1,0,628,2048,20,198,618,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,178,194,170,2,8,0.0003600000018195
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8.000000161700882e-05
300.0,0,44,1,1,0,2,2,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,0.0
26.0,0,314,1,0,1,0,0,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0022600000011152
296.0,0,44,1,1,0,2,2,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0
26.0,0,314,1,0,1,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0005399999972723
98.0,0,320,2,1,2,1,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0010199999996984
140.0,0,0,41,0,41,0,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0
26.0,0,314,1,0,1,0,0,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006100000027799
265.0,0,48,13,0,13,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2,8,0.0
227.0,3,320,0,1,0,1,0,33,2048,20,193,32,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,173,57,165,2,8,0.4061300000030314
297.0,0,44,1,0,0,1,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
26.0,0,314,0,1,0,1,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0030999999980849
296.0,0,44,1,0,0,1,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0
26.0,0,314,0,1,0,1,0,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0126799999998183
265.0,0,48,13,0,13,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2,8,0.0
75.0,3,44,0,1,0,1,0,485,2048,20,41,478,0,255,17,1,1,0,0,0,0,0,0,0,8889,8899,21,95,13,2,8,0.03975999999966
26.0,0,314,1,0,1,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0019000000029336
228.0,3,44,0,1,0,1,0,82,2048,20,194,80,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,174,37,166,2,8,0.0982500000027357
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
30.0,0,320,0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0008100000013655
26.0,0,314,1,0,1,0,0,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0005500000006577
26.0,0,314,1,0,1,0,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0124700000014854
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.093540000001667
26.0,0,314,0,1,0,1,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0028000000020256
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,9.000000136438757e-05
26.0,0,314,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0011300000005576
26.0,0,314,0,1,0,1,0,3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0005700000001525
26.0,0,162,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.1035599999959231
104.0,0,0,4,1,4,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.13695000000007
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.1028000000005704
26.0,0,314,1,0,1,0,0,3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0005899999996472
26.0,0,314,1,0,1,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0014400000000023
86.0,1,44,1,0,1,0,0,389,2048,20,52,40324,64,128,6,2,4,62842,53,46437375,32,2,64240,1,0,0,0,0,0,2,8,0.0214600000035716
62.0,0,60,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0368200000011711
296.0,0,44,1,0,0,1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0
298.0,0,44,1,0,0,1,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0
75.0,3,320,0,1,0,1,0,431,2048,20,41,423,0,255,17,1,2,0,0,0,0,0,0,0,8889,8899,21,76,13,2,8,0.0011099999974248
26.0,0,314,0,1,0,1,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004190000003291
295.0,0,44,1,0,0,1,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0
26.0,0,314,0,1,0,1,0,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0044600000001082
26.0,0,314,1,0,1,0,0,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00137999999788
